index,metadata,proba_canon,prediction,accord,auteur
1838_Corbiere-Edouard_Les-Trois-Pirates,non_canon,0.1351260490506468,non_canon,True,Corbiere-Edouard
1840_Replat-Jacques_Le-sanglier-de-la-foret-de-Lonnes-esquisse-du-comte-de-Savoie-a-la-fin-du-XIVe-siecle,non_canon,0.058860964893639,non_canon,True,Replat-Jacques
1842_Grosset-J-M._Cecilia-ou-Le-bigame-episode-d-un-voyage-en-Italie,non_canon,0.0202975644351733,non_canon,True,Grosset-J-M.
1842_Sue-Eugene_Oeuvres,canon,0.0026579562616036,non_canon,False,Sue-Eugene
1842_Sue-Eugene_Les-Mystere-de-Paris_Tome-II,canon,0.0110051017614989,non_canon,False,Sue-Eugene
1843_Desnoyers-Louis_Les-aventures-de-Jean-Paul-Choppart,non_canon,0.026668804612623,non_canon,True,Desnoyers-Louis
1843_Sue-Eugene_Les-Mysteres-de-Paris_Tome-I,canon,0.0256534281299698,non_canon,False,Sue-Eugene
1843_Sue-Eugene_Les-Mysteres-de-Paris_Tome-V,canon,0.0034494260833383,non_canon,False,Sue-Eugene
1843_Sue-Eugene_Les-Mysteres-de-Paris_Tome-III,canon,0.0070279929773812,non_canon,False,Sue-Eugene
1843_Sue-Eugene_Les-Mysteres-de-Paris_Tome-IV,canon,0.024816321521252,non_canon,False,Sue-Eugene
1844_Gay-Sophie_Ellenore_Volume-I,non_canon,2.1371821957996617e-06,non_canon,True,Gay-Sophie
1844_Doublet-Victor_Ezilda-ou-la-Zingara-oeuvre-historique-et-morale,non_canon,0.0041577468821965,non_canon,True,Doublet-Victor
1844_Chateaubriand-François-Rene-de_Vie-de-Rance,canon,0.9503005511329026,canon,True,Chateaubriand-François-Rene-de
1845_Sue-Eugene_Paula-Monti-ou-L-Hotel-Lambert_Tome-I,canon,0.0061682127580355,non_canon,False,Sue-Eugene
1845_Sue-Eugene_La-coucaratcha_Tome-I,canon,0.168712694719966,non_canon,False,Sue-Eugene
1845_Sue-Eugene_La-coucaratcha_Tome-II,canon,0.2988018724246293,non_canon,False,Sue-Eugene
1845_Sue-Eugene_Le-juif-errant_tome-II,canon,0.0234736332541989,non_canon,False,Sue-Eugene
1845_Sue-Eugene_La-coucaratcha_Tome-III,canon,0.5213662600046975,canon,True,Sue-Eugene
1845_Sue-Eugene_Mathilde-memoires-d-une-jeune-femme,canon,0.0163640831087556,non_canon,False,Sue-Eugene
1845_Sue-Eugene_Le-juif-errant_tome-I,canon,0.0119996549173221,non_canon,False,Sue-Eugene
1846_Gay-Sophie_Ellenore_Volume-II,non_canon,0.0044589363323346,non_canon,True,Gay-Sophie
1847_Sue-Eugene_Martin-l-enfant-trouve_Tome-II,canon,0.0817214731632862,non_canon,False,Sue-Eugene
1847_Sue-Eugene_Martin-l-enfant-trouve_Tome-IV,canon,0.0795082117984375,non_canon,False,Sue-Eugene
1847_Sue-Eugene_Martin-l-enfant-trouve_Tome-I,canon,0.0691682429273215,non_canon,False,Sue-Eugene
1847_Dash-comtesse-de_Keepsake-des-jeunes-personnes,non_canon,0.0026062451727684,non_canon,True,Dash-comtesse-de
1847_Sue-Eugene_Martin-l-enfant-trouve_Tome-III,canon,0.0472278387439745,non_canon,False,Sue-Eugene
1848_Sue-Eugene_Le-morne-au-diable,canon,0.0576728659720321,non_canon,False,Sue-Eugene
1849_Sue-Eugene_Les-Mysteres-du-peuple_Tome-I,canon,0.0074503535404046,non_canon,False,Sue-Eugene
1849_Chateaubriand-François-Rene-de_Memoires-d-Outre-Tombe_Tome-4,canon,0.1479968386415207,non_canon,False,Chateaubriand-François-Rene-de
1849_Sue-Eugene_Les-Mysteres-du-peuple_Tome-II,canon,0.0396591671359634,non_canon,False,Sue-Eugene
1849_Chateaubriand-François-Rene-de_Memoires-d-Outre-Tombe_Tome-5,canon,0.3821594596029707,canon,True,Chateaubriand-François-Rene-de
1849_Chateaubriand-François-Rene-de_Memoires-d-Outre-Tombe_Tome-3,canon,0.2606295339800837,non_canon,False,Chateaubriand-François-Rene-de
1849_Chateaubriand-François-Rene-de_Memoires-d-Outre-Tombe_Tome-1,canon,0.86526895762659,canon,True,Chateaubriand-François-Rene-de
1849_Chateaubriand-François-Rene-de_Memoires-d-Outre-Tombe_Tome-2,canon,0.4469458264183495,canon,True,Chateaubriand-François-Rene-de
1850_Bassanville-Anais-de_Le-Soir-et-le-matin-de-la-vie-ou-Conseils-aux-jeunes-filles,non_canon,1.1616781608785449e-07,non_canon,True,Bassanville-Anais-de
1850_Sue-Eugene_Les-Mysteres-du-peuple_Tome-V,canon,0.0054138290564765,non_canon,False,Sue-Eugene
1851_Sue-Eugene_Les-Mysteres-du-peuple_Tome-VI,canon,0.0373776726386185,non_canon,False,Sue-Eugene
1852_Ponson-du-Terrail-Pierre_La-Baronne-trepassee,non_canon,0.4435997082852614,canon,False,Ponson-du-Terrail-Pierre
1852_Ponson-du-Terrail-Pierre_Les-Cavaliers-de-la-nuit,non_canon,0.2173347771100617,non_canon,True,Ponson-du-Terrail-Pierre
1853_Chavannes-de-La-Giraudiere-Hippolyte-de_Les-Petits-voyageurs-en-Californie,non_canon,0.1283398505161801,non_canon,True,Chavannes-de-La-Giraudiere-Hippolyte-de
1853_Sue-Eugene_Les-Mysteres-du-peuple_Tome-IX,canon,0.0281720122748192,non_canon,False,Sue-Eugene
1853_Du-Camp-Maxime_Memoires-d'un-suicide,non_canon,0.7198883692088887,canon,False,Du-Camp-Maxime
1854_Bassanville-Anais-de_Les-Primeurs-de-la-vie-ou-Bonheurs-joies-et-douleurs-de-la-jeunesse,non_canon,6.555767040488358e-06,non_canon,True,Bassanville-Anais-de
1854_Nerval-Gerard-de_Promenades-et-souvenirs,canon,0.683910435993723,canon,True,Nerval-Gerard-de
1855_Nerval-Gerard-de_Aurelia,canon,0.9455578393475366,canon,True,Nerval-Gerard-de
1856_Gautier-Theophile_Avatar,canon,0.9587748580547631,canon,True,Gautier-Theophile
1856_Nerval-Gerard-de_Le-Marquis-de-Fayolle,canon,0.0129219491493314,non_canon,False,Nerval-Gerard-de
1857_Ponson-du-Terrail-Pierre_L-Heritage-Mysterieux,non_canon,0.7595602591726949,canon,False,Ponson-du-Terrail-Pierre
1857_Quix-E._La-Journee-d-un-philosophe,non_canon,0.2968762468533519,non_canon,True,Quix-E.
1857_Feuillet-Octave_La-petite-comtesse,non_canon,0.0734290107827606,non_canon,True,Feuillet-Octave
1858_Sue-Eugene_Miss-Mary-ou-l-Institutrice,canon,7.206575498571588e-06,non_canon,False,Sue-Eugene
1858_Feuillet-Octave_Le-roman-d-un-jeune-homme-pauvre,non_canon,0.0136973242441027,non_canon,True,Feuillet-Octave
1858_Gautier-Theophile_Le-roman-de-la-momie,canon,0.9280797036287098,canon,True,Gautier-Theophile
1858_Ponson-du-Terrail-Pierre_Le-Club-des-valets-de-coeurs,non_canon,0.7595602591726949,canon,False,Ponson-du-Terrail-Pierre
1859_Ponson-du-Terrail-Pierre_Les-Exploits-de-Rocambole_Tome-I-Une-fille-d-Espagne,non_canon,0.7594841914618322,canon,False,Ponson-du-Terrail-Pierre
1859_Ponson-du-Terrail-Pierre_Les-Chevaliers-du-Clair-de-Lune,non_canon,0.516227392416449,canon,False,Ponson-du-Terrail-Pierre
1859_Ponson-du-Terrail-Pierre_Les-Exploits-de-Rocambole_Tome-II-La-Mort-du-sauvage,non_canon,0.7595571747590647,canon,False,Ponson-du-Terrail-Pierre
1859_Ponson-du-Terrail-Pierre_Les-Exploits-de-Rocambole_Tome-III-La-Revanche-de-Baccarat,non_canon,0.7595602578261325,canon,False,Ponson-du-Terrail-Pierre
1860_Vars-Emilie-de_Une-deception,non_canon,0.1149889937374543,non_canon,True,Vars-Emilie-de
1860_Ponson-du-Terrail-Pierre_Les-Chevaliers-du-Clair-de-Lune,non_canon,0.516227392416449,canon,False,Ponson-du-Terrail-Pierre
1860_Vie-Anduze-Henri_Dernier-amour-de-Cinq-Mars-roman-historique,non_canon,0.0085760538819771,non_canon,True,Vie-Anduze-Henri
1860_Sauquet-Aricie-Courbatere-Mme_Les-Veillees-du-pensionnat,non_canon,2.16349723670207e-07,non_canon,True,Sauquet-Aricie-Courbatere-Mme
1861_Pommier-Armand_La-Benjamine,non_canon,1.625483523185721e-05,non_canon,True,Pommier-Armand
1861_Maquet-Charles_Les-orages-de-la-vie,non_canon,3.948728985607979e-07,non_canon,True,Maquet-Charles
1861_Maricourt-Rene-Du-Mesnil_Un-coin-de-la-vieille-Picardie-ou-les-Arquebusiers-de-Senlis,non_canon,0.2787579342353987,non_canon,True,Maricourt-Rene-Du-Mesnil
1861_Ponson-du-Terrail-Pierre_Le-Testament-de-Grain-de-Sel,non_canon,0.0181850138716329,non_canon,True,Ponson-du-Terrail-Pierre
1862_Camp-Maxime-du_L-homme-au-bracelet-d-or,non_canon,0.0248773330655436,non_canon,True,Camp-Maxime-du
1862_Ponson-du-Terrail-Pierre-Alexis-de_Les-Nuits-de-la-Maison-doree,non_canon,0.007377259018861,non_canon,True,Ponson-du-Terrail-Pierre-Alexis-de
1863_Pontmartin-Armand-de_Les-bruleurs-de-temples,non_canon,0.1333209013507946,non_canon,True,Pontmartin-Armand-de
1863_Gautier-Theophile_Le-capitaine-Fracasse,canon,0.7167576972997266,canon,True,Gautier-Theophile
1865_Ponson-du-Terrail-Pierre-Alexis-de_Le-Castel-du-Diable,non_canon,0.0632191343407566,non_canon,True,Ponson-du-Terrail-Pierre-Alexis-de
1865_Ponson-du-Terrail-Pierre_Le-Chambrion,non_canon,0.087188226632492,non_canon,True,Ponson-du-Terrail-Pierre
1865_Gautier-Theophile_La-belle-Jenny,canon,0.5231390661706347,canon,True,Gautier-Theophile
1865_Maricourt-Rene-Du-Mesnil_Donatien,non_canon,0.0856458820361696,non_canon,True,Maricourt-Rene-Du-Mesnil
1865_Ponson-du-Terrail-Pierre-Alexis-de_Les-Nuits-du-quartier-Breda-Juliette,non_canon,0.0857749600344739,non_canon,True,Ponson-du-Terrail-Pierre-Alexis-de
1866_Ponson-du-Terrail-Pierre_La-Resurrection-de-Rocambole_Tome-I-Le-Bagne-de-Toulon-Antoinette,non_canon,0.0041979926318249,non_canon,True,Ponson-du-Terrail-Pierre
1866_Valles-Jules_Les-Refractaires,canon,0.133751861637957,non_canon,False,Valles-Jules
1866_Ponson-du-Terrail-Pierre-Alexis-de_Memoires-de-deux-saltimbanques,non_canon,0.0348997119489963,non_canon,True,Ponson-du-Terrail-Pierre-Alexis-de
1866_Feuillet-Octave_Monsieur-de-Camors,non_canon,0.0586130627643024,non_canon,True,Feuillet-Octave
1866_Ponson-du-Terrail-Pierre_La-Resurrection-de-Rocambole_Tome-II-Saint-Lazare-L-Auberge-maudite-La-Maison-de-fous,non_canon,0.7315126314762415,canon,False,Ponson-du-Terrail-Pierre
1866_Pontmartin-Armand-de_Entre-chien-et-loup,non_canon,0.1956130727823613,non_canon,True,Pontmartin-Armand-de
1866_Ponson-du-Terrail-Pierre_La-Resurrection-de-Rocambole_Tome-III-Redemption-La-Vengeance-de-Vasilika,non_canon,0.7595602591726949,canon,False,Ponson-du-Terrail-Pierre
1867_Privat-Esprit_Les-Idoles-du-jour,non_canon,0.0174591008678567,non_canon,True,Privat-Esprit
1867_de-Coster-Charles_La-Legende-et-les-Aventures-heroiques-joyeuses-et-glorieuses-d-Ulenspiegel-et-de-Lamme-Goedzak,non_canon,0.8888340003214825,canon,False,de-Coster-Charles
1867_Ponson-du-Terrail-Pierre_La-Verite-sur-Rocambole,non_canon,0.7294301931862747,canon,False,Ponson-du-Terrail-Pierre
1867_Ponson-du-Terrail-Pierre-Alexis-de_L-heritage-de-Corinne-La-Mule-de-satin,non_canon,0.0086135520302482,non_canon,True,Ponson-du-Terrail-Pierre-Alexis-de
1867_Marcel-Jeanne_Les-petits-vagabonds,non_canon,0.0120748619815505,non_canon,True,Marcel-Jeanne
1867_Vigny-Alfred-de_La-vie-et-la-mort-du-capitaine-Renaud-ou-La-canne-de-jonc--souvenirs-de-grandeur-militaire,canon,0.7066890554120886,canon,True,Vigny-Alfred-de
1867_Claretie-Jules_Les-Femmes-de-proie-Mademoiselle-Cachemire,non_canon,0.0060246060489644,non_canon,True,Claretie-Jules
1867_Sauquet-Victor_L-Enfant-des-montagnes,non_canon,3.1711535206525565e-06,non_canon,True,Sauquet-Victor
1867_Ponson-du-Terrail-Pierre-Alexis-de_Memoires-d-un-gendarme,non_canon,0.0281723122176367,non_canon,True,Ponson-du-Terrail-Pierre-Alexis-de
1868_Ponson-du-Terrail-Pierre_Rocambole-Les-Miseres-de-Londre_Tome-III-La-Cage-aux-oiseaux,non_canon,0.3922454438859735,canon,False,Ponson-du-Terrail-Pierre
1868_Ponson-du-Terrail-Pierre_Le-Dernier-Mot-de-Rocambole_Tome-IV-Les-Tresors-du-Rajah,non_canon,0.2016487942951144,non_canon,True,Ponson-du-Terrail-Pierre
1868_Ponson-du-Terrail-Pierre-Alexis-de_Le-Grillon-du-moulin,non_canon,0.0810739673545263,non_canon,True,Ponson-du-Terrail-Pierre-Alexis-de
1868_Ponson-du-Terrail-Pierre_Rocambole-Les-Miseres-de-Londre_Tome-I-La-Nourisseuse-d-enfants,non_canon,0.2816474754686785,non_canon,True,Ponson-du-Terrail-Pierre
1868_Ponson-du-Terrail-Pierre_Le-Dernier-Mot-de-Rocambole_Tome-II-Les-Millions-de-la-bohemienne,non_canon,0.7566470914772372,canon,False,Ponson-du-Terrail-Pierre
1868_Ponson-du-Terrail-Pierre_Le-Dernier-Mot-de-Rocambole_Tome-III-Un-drame-dans-l-Inde,non_canon,0.0209848569040962,non_canon,True,Ponson-du-Terrail-Pierre
1868_Perret-Paul_La-Parisienne,non_canon,0.2703236510222538,non_canon,True,Perret-Paul
1868_Ponson-du-Terrail-Pierre-Alexis-de_Les-Heros-de-la-vie-privee-La-Fee-d-Auteuil,non_canon,0.0266456714457175,non_canon,True,Ponson-du-Terrail-Pierre-Alexis-de
1868_Ponson-du-Terrail-Pierre_Le-Dernier-Mot-de-Rocambole_Tome-I-Les-Etrangleurs,non_canon,0.7197645586259229,canon,False,Ponson-du-Terrail-Pierre
1868_Ponson-du-Terrail-Pierre_Rocambole-Les-Miseres-de-Londre_Tome-II-L-Enfant-perdu,non_canon,0.2850910933947791,non_canon,True,Ponson-du-Terrail-Pierre
1868_Ponson-du-Terrail-Pierre_Rocambole-Les-Miseres-de-Londre_Tome-IV-Les-Tribulations-de-Shoking,non_canon,0.139136619943892,non_canon,True,Ponson-du-Terrail-Pierre
1869_Ponson-du-Terrail-Pierre_Le-Forgeron-de-la-Cour-Dieu_Tome-I,non_canon,0.0391267997755295,non_canon,True,Ponson-du-Terrail-Pierre
1869_Ponson-du-Terrail-Pierre_Le-Forgeron-de-la-Cour-Dieu_Tome-II,non_canon,0.0773923152037853,non_canon,True,Ponson-du-Terrail-Pierre
1869_Stolz-Madame-de_La-Maison-roulante,non_canon,0.0199540603480932,non_canon,True,Stolz-Madame-de
1869_Ponson-du-Terrail-Pierre-Alexis-de_La-reine-des-barricades,non_canon,0.5779782258392544,canon,False,Ponson-du-Terrail-Pierre-Alexis-de
1869_Ponson-du-Terrail-Pierre-Alexis-de_Les-Heros-de-la-vie-privee-Jeanne,non_canon,6.906704546017804e-06,non_canon,True,Ponson-du-Terrail-Pierre-Alexis-de
1869_Gautier-Judith_Le-Dragon-Imperial,non_canon,0.1640838378665999,non_canon,True,Gautier-Judith
1869_Ponson-du-Terrail-Pierre-Alexis-de_Les-Heros-de-la-vie-privee-L-Orgue-de-Barbarie,non_canon,0.0616509309361765,non_canon,True,Ponson-du-Terrail-Pierre-Alexis-de
1869_Blandy-Stella_Revanche-de-femme,non_canon,0.1906070342193355,non_canon,True,Blandy-Stella
1870_Ponson-du-Terrail-Pierre_Rocambole-La-Corde-du-pendu_Tome-II--L-Homme-gris,non_canon,0.4068467934107134,canon,False,Ponson-du-Terrail-Pierre
1870_Ponson-du-Terrail-Pierre_Rocambole-La-Corde-du-pendu_Tome-I--La-Corde-du-pendu,non_canon,0.2211386778966756,non_canon,True,Ponson-du-Terrail-Pierre
1872_Poisle-Desgranges-Joseph_Roman-d-une-mouche,non_canon,5.054167422627448e-06,non_canon,True,Poisle-Desgranges-Joseph
1872_Feuillet-Octave_Julia-de-Trecoeur,non_canon,0.0418506132720365,non_canon,True,Feuillet-Octave
1873_Sannois-Comtesse-de_Les-Soirees-a-la-maison,non_canon,0.0032074423323839,non_canon,True,Sannois-Comtesse-de
1873_Viollet-le-Duc-Eugene-Emmanuel_Histoire-d-une-maison,non_canon,0.6225638792562478,canon,False,Viollet-le-Duc-Eugene-Emmanuel
1874_Stolz-Madame-de_Les-Poches-de-mon-oncle,non_canon,0.1786118523718378,non_canon,True,Stolz-Madame-de
1874_Huysmans-Joris-Karl_Le-drageoir-aux-epices,canon,0.5,canon,True,Huysmans-Joris-Karl
1875_Stolz-Madame-de_Valentine,non_canon,0.0826780112243249,non_canon,True,Stolz-Madame-de
1875_Mirabeau-Marie-Le-Harivel-de-Gonneville_Ctesse-de-Mirabeau-Jane-et-Germaine-Voyages-d-un-capitaine,non_canon,4.05247920573138e-06,non_canon,True,Mirabeau-Marie-Le-Harivel-de-Gonneville
1875_Noel-Eugene_Memoires-d-un-imbecile,non_canon,0.2456200176343062,non_canon,True,Noel-Eugene
1875_Legouve-Ernest_Nos-filles-et-nos-fils-scenes-et-etudes-de-famille,non_canon,0.0760303526452858,non_canon,True,Legouve-Ernest
1876_Mettais-Hippolyte_Les-Amours-d-un-tribun,non_canon,0.0130073730148837,non_canon,True,Mettais-Hippolyte
1876_Lermina-Jules_Les-loups-de-Paris_Tome-2-Les-assises-rouges,non_canon,0.0063322753890529,non_canon,True,Lermina-Jules
1876_Dash-comtesse-de_Le-beau-voleur,non_canon,0.0040001395256469,non_canon,True,Dash-comtesse-de
1876_Richebourg-Emile_Recits-devant-l-atre,non_canon,1.1816476195197002e-10,non_canon,True,Richebourg-Emile
1876_Gayet-de-Cesena-Amedee_Les-Belles-pecheresses,non_canon,0.3638679835148126,non_canon,True,Gayet-de-Cesena-Amedee
1876_Feuillet-Octave_Histoire-de-Sibylle,non_canon,0.0225229281924142,non_canon,True,Feuillet-Octave
1876_Lermina-Jules_Les-Loups-de-Paris_Tome-I-Le-Club-des-morts,non_canon,7.469892092861005e-06,non_canon,True,Lermina-Jules
1876_Monnet-Francisque_Une-histoire-au-dessus-du-crocodile,non_canon,0.0403414894431049,non_canon,True,Monnet-Francisque
1876_Huysmans-Joris-Karl_Marthe-et-autres-nouvelles,canon,0.4281456041103299,canon,True,Huysmans-Joris-Karl
1877_Le-Febvre-Victor_Les-Travailleurs-du-sol--le-degrossi-par-Victor-Le-Febvre,non_canon,0.0038403184831372,non_canon,True,Le-Febvre-Victor
1877_Saint-Vidal-Mathilde-de_Amour-et-devoir,non_canon,0.0045871454777973,non_canon,True,Saint-Vidal-Mathilde-de
1877_Debans-Camille_Le-Capitaine-Marche-ou-Creve,non_canon,5.698827093607885e-08,non_canon,True,Debans-Camille
1877_Feuillet-Octave_Les-amours-de-Philippe,non_canon,0.0060157254053408,non_canon,True,Feuillet-Octave
1877_Gayet-de-Cesena-Amedee_Le-Chapelet-d-amour,non_canon,0.0393107913597937,non_canon,True,Gayet-de-Cesena-Amedee
1878_Chavannes-de-La-Giraudiere-Hippolyte-de_Patrice,non_canon,0.6125901518552852,canon,False,Chavannes-de-La-Giraudiere-Hippolyte-de
1878_Aimard-Gustave-Auriac-Jules-Berlioz-d_L-Aigle-Noir-des-Dacotahs,non_canon,0.0101585370968199,non_canon,True,Aimard-Gustave-Auriac-Jules-Berlioz-d
1878_Aimard-Gustave-Auriac-Jules-Berlioz-d_Les-terres-d-or,non_canon,9.036931676619932e-07,non_canon,True,Aimard-Gustave-Auriac-Jules-Berlioz-d
1878_Lemay-Pamphile_Picounoc-le-maudit,non_canon,3.9558921014534215e-06,non_canon,True,Lemay-Pamphile
1878_Perret-Paul_Madame-Valence,non_canon,4.576881077500526e-06,non_canon,True,Perret-Paul
1878_Lemoine_La-Guerre-pendant-les-vacances-recit-d-un-vieux-soldat,non_canon,0.1248890331490728,non_canon,True,Lemoine
1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien,non_canon,7.295263326556482e-06,non_canon,True,Dupuis-Eudoxie
1878_Claretie-Jules_La-Maison-vide,non_canon,0.0222392182147057,non_canon,True,Claretie-Jules
1878_Aimard-Gustave-Auriac-Jules-Berlioz-d_Coeur-de-Panthere,non_canon,0.0107596129838284,non_canon,True,Aimard-Gustave-Auriac-Jules-Berlioz-d
1878_Aimard-Gustave-Auriac-Jules-Berlioz-d_Jim-l-Indien,non_canon,0.0035008406109944,non_canon,True,Aimard-Gustave-Auriac-Jules-Berlioz-d
1879_Hervilly-Ernest-d-_Ernest-d-Hervilly-Histoires-de-mariages,non_canon,0.0100230134679606,non_canon,True,Hervilly-Ernest-d-
1879_Perret-Paul_L-Ame-muree,non_canon,4.841168792033656e-07,non_canon,True,Perret-Paul
1879_Huysmans-Joris-Karl_Les-soeurs-Vatard,canon,0.1339434140925458,non_canon,False,Huysmans-Joris-Karl
1879_Ponson-du-Terrail-Pierre_Le-serment-des-hommes-rouges-Aventures-d-un-enfant-de-Paris,non_canon,3.426276582171476e-06,non_canon,True,Ponson-du-Terrail-Pierre
1879_Ponson-du-Terrail-Pierre_Le-Serment-des-Hommes-Rouges-Aventures-d-un-enfant-de-Paris_tome-2,non_canon,6.099951919031587e-07,non_canon,True,Ponson-du-Terrail-Pierre
1880_Maizeroy-Rene_Mora-Les-Deux-femmes-de-Mademoiselle,non_canon,0.0233863298414296,non_canon,True,Maizeroy-Rene
1880_Letang-Louis_La-Belle-hotesse,non_canon,2.251015023363515e-06,non_canon,True,Letang-Louis
1880_Denoy-Emmanuel_Mademoiselle-Clarens,non_canon,0.0044182695688943,non_canon,True,Denoy-Emmanuel
1880_Debans-Camille_Les-Drames-a-toute-vapeur,non_canon,0.0157004915035955,non_canon,True,Debans-Camille
1880_Debans-Camille_La-Peau-du-mort,non_canon,1.297690165061931e-06,non_canon,True,Debans-Camille
1880_Ponson-du-Terrail-Pierre-Alexis-de_Les-Aventures-du-capitaine-La-Palisse,non_canon,1.308469931818194e-05,non_canon,True,Ponson-du-Terrail-Pierre-Alexis-de
1880_Vernier-Paul_La-Chasse-aux-nihilistes,non_canon,2.495235804305878e-09,non_canon,True,Vernier-Paul
1880_Glouvet-Jules-de_Le-Forestier,non_canon,0.002729962588658,non_canon,True,Glouvet-Jules-de
1881_Tissot-Marcel_La-Veuve-d-Attila,non_canon,1.3905426250241433e-07,non_canon,True,Tissot-Marcel
1881_Stolz-Madame-de_Les-deux-reines,non_canon,0.0106810280962024,non_canon,True,Stolz-Madame-de
1881_Huysmans-Joris-Karl_En-menage,canon,0.5749528698000629,canon,True,Huysmans-Joris-Karl
1881_Richebourg-Emile_Le-fils,non_canon,0.0029546179920937,non_canon,True,Richebourg-Emile
1881_Verne-Jules-_La-Jangada-huit-cent-lieues-sur-l-Amazone,canon,0.947798735296903,canon,True,Verne-Jules-
1881_Valles-Jules_L-Enfant,canon,0.7189131850401416,canon,True,Valles-Jules
1881_Desbeaux-Emile_Les-Pourquoi-de-mademoiselle-Suzanne,non_canon,0.0069950525678308,non_canon,True,Desbeaux-Emile
1881_Valles-Jules_Le-Bachelier,canon,0.2756505195187594,non_canon,False,Valles-Jules
1881_Lemonnier-Camille_Les-charniers,non_canon,0.7578901705260771,canon,False,Lemonnier-Camille
1881_Lermina-Jules_La-haute-canaille,non_canon,0.0030336031495075,non_canon,True,Lermina-Jules
1882_Macaire-Robert-_Memoires-de-Robert-Macaire,non_canon,1.7569376795749723e-05,non_canon,True,Macaire-Robert-
1882_Richebourg-Emile_L-Enfant-du-faubourg,non_canon,2.5599581023924492e-09,non_canon,True,Richebourg-Emile
1882_Blandy-Stella_La-Benjamine,non_canon,1.2995480664285895e-05,non_canon,True,Blandy-Stella
1882_Richebourg-Emile_Jean-Loup,non_canon,4.3325175726062e-09,non_canon,True,Richebourg-Emile
1882_Hervilly-Ernest-d-_Parisienneries,non_canon,0.004922488896845,non_canon,True,Hervilly-Ernest-d-
1883_Rasetti-Ernest_Les-Drames-du-village-Rosa-Romano,non_canon,2.2984805313349283e-07,non_canon,True,Rasetti-Ernest
1883_Lacroix-Auguste-de_Les-Soirees-de-Saint-Germain,canon,3.2210072028679464e-06,non_canon,False,Lacroix-Auguste-de
1883_Lesueur-Daniel_L-amant-de-Genevieve,non_canon,0.1024454060604241,non_canon,True,Lesueur-Daniel
1883_Claretie-Jules_Noris-moeurs-du-jour,non_canon,0.2486153346578906,non_canon,True,Claretie-Jules
1883_Blandy-Stella_Un-Oncle-a-heritage,non_canon,4.94113570131282e-06,non_canon,True,Blandy-Stella
1883_Pontmartin-Armand-de_Les-Corbeaux-du-Gevaudan,non_canon,0.0050400856278282,non_canon,True,Pontmartin-Armand-de
1883_Denoy-Emmanuel_Mercedes-Pepin,non_canon,2.0802722326146997e-06,non_canon,True,Denoy-Emmanuel
1884_Claretie-Jules_Le-Prince-Zilah-roman-parisien,non_canon,0.4329555033621056,canon,False,Claretie-Jules
1884_Rachilde_Monsieur-Venus,canon,0.0147219398496943,non_canon,False,Rachilde
1884_Lemay-Pamphile_L-affaire-Sougraine,non_canon,5.211185464941632e-06,non_canon,True,Lemay-Pamphile
1884_Rousselet-Louis_La-peau-du-tigre,non_canon,1.2164840198073962e-05,non_canon,True,Rousselet-Louis
1884_Huysmans-Joris-Karl_a-rebours,canon,0.9479489536821568,canon,True,Huysmans-Joris-Karl
1885_Fallet-Celine_L-Hotellerie-de-la-montagne,non_canon,0.0080120010932973,non_canon,True,Fallet-Celine
1885_Lermina-Jules_Histoires-incroyables,non_canon,0.2709998625284551,non_canon,True,Lermina-Jules
1886_Hervilly-Ernest-d-_Le-Chat-du-Neptune,non_canon,0.6953404040556873,canon,False,Hervilly-Ernest-d-
1886_Lemonnier-Camille_Les-joujoux-parlants,non_canon,0.12097345381701,non_canon,True,Lemonnier-Camille
1886_Valles-Jules_L-Insurge,canon,0.0236231689603171,non_canon,False,Valles-Jules
1887_Huysmans-Joris-Karl_Un-dilemme,canon,0.2591979761933529,non_canon,False,Huysmans-Joris-Karl
1888_Rachilde_La-Marquise-de-Sade,canon,0.0085583755877063,non_canon,False,Rachilde
1888_Stolz-Madame-de_Violence-et-bonte,non_canon,0.0077906160497865,non_canon,True,Stolz-Madame-de
1888_Blandy-Stella_L-Oncle-Philibert,non_canon,0.0082362510293805,non_canon,True,Blandy-Stella
1888_Claretie-Jules_Bouddha,non_canon,0.7061472999937903,canon,False,Claretie-Jules
1888_Lesueur-Daniel_Amour-d-aujourd-hui,non_canon,0.2122561018291804,non_canon,True,Lesueur-Daniel
1889_Lemonnier-Camille_Ceux-de-la-glebe,non_canon,0.745552569559723,canon,False,Lemonnier-Camille
1890_Lesueur-Daniel_Nevrosee,non_canon,0.2895074174639302,non_canon,True,Lesueur-Daniel
1890_Lermina-Jules_L-elixir-de-vie,non_canon,0.1401099824089994,non_canon,True,Lermina-Jules
1890_Lemonnier-Camille_Le-possede-etude-passionnelle,non_canon,0.8012825776863978,canon,False,Lemonnier-Camille
1890_Richebourg-Emile_Les-Amours-de-Village,non_canon,1.1300681990285912e-09,non_canon,True,Richebourg-Emile
1890_Hameau-Louise_Mademoiselle-Pourquoi,non_canon,0.0546310119150738,non_canon,True,Hameau-Louise
1890_Delpit-Edouard_Yvonne,non_canon,0.0026769670925939,non_canon,True,Delpit-Edouard
1891_Huysmans-Joris-Karl_La-bas,canon,0.5975785621977056,canon,True,Huysmans-Joris-Karl
